Original Sentence,Gold Sentence
Ngayon pa namang pandemya walang raket ang mga katulad niya kaya lalo siyang naiinis,Ngayon pa namang pandemya walang raket ang mga katulad niya kaya lalo siyang naiinis
Maging ang mga kasama niyang nadukot ay positibo ring kinikilala si Asara,Maging ang mga kasama niyang nadukot ay positibo ring kinilala si Asara
Subalit agad naman itong nareresolba at nakabalik sa Team Pacquiao nang sinunod na taon,Subalit agad naman itong nareresolba at nakabalik sa Team Pacquiao nang sumunod na taon
Patuloy pang inalam ng Antipolo Police ang pagkakakilanlan ng pinaslang na biktima,Patuloy pang inaalam ng Antipolo Police ang pagkakakilanlan ng pinaslang na biktima
Poblacion sa bayan ngParacelis na umabot sa  pu mangalawa ang Brgy,Poblacion sa bayan ngParacelis na umabot sa  pumangalawa ang Brgy
Si Ramon Christopher kasama daw ang lahat ng mga anak headed by Janine Gutierrez,Si Ramon Christopher kasama raw ang lahat ng mga anak headed by Janine Gutierrez
Pero ang sabi katropa ng kapatid niyang Yeoj Marquez ang ama ngkanyang unang anak,Pero ang sabi katropa ng kapatid niyang Yeoj Marquez ang ama ng kanyang unang anak
Hanggang nung last quarter of  ay napapansin raw niyang iba na ang ugali niya,Hanggang nung last quarter of  ay napapansin daw niyang iba na ang ugali niya
Saka manager ako ng mga alaga ko dapat talaga na ipagtanggol ko sila,Saka manager ako ng mga alaga ko dapat talaga na ipagtanggol ko sila
Isang gate naman ng Binga Dam ang bukas pa din sa ,Isang gate naman ng Binga Dam ang bukas pa rin sa 
Sa huling ulat ng Department of Health ngayong araw aabutin na sa ,Sa huling ulat ng Department of Health ngayong araw umabot na sa 
PAGKATAPOS ng First Yaya ay lipat na agad kami sa Huwag Kang Mangamba,Pagkatapos ng First Yaya ay lipat na agad kami sa Huwag Kang Mangamba
Nakipagbuno ang driver sa lalaking holdaper at doon na niya pinagsasaksak,Nakipagbuno ang driver sa lalaking holdaper at doon na siya pinagsasaksak
Rito sa mismong swimming pool na nilanguyan ninyo nagawa ko ang record ko,Dito sa mismong swimming pool na nilanguyan ninyo nagawa ko ang record ko
Bakit siya pumayag na baguhin ng boyfriend siya ang buong paniniwala niya,Bakit siya pumayag na baguhin ng boyfriend niya ang buong paniniwala niya
Inilahad din siya ang role na gusto niyang subukan sa teleserye,Inilahad din niya ang role na gusto niyang subukan sa teleserye
Inisip na lang namin na gutom lang niya at problemado kaya niya nasabi yun,Inisip na lang namin na gutom lang siya at problemado kaya niya nasabi yun
Yung makikinig sila kasi naaaliw sila o inaabangan ka sila kasi natutuwa sila,Yung makikinig sila kasi naaaliw sila o inaabangan ka nila kasi natutuwa sila
Mapapansin rin ninyo na iyong ibang pelikula na hindi naman kumita wala sa sinehan,Mapapansin din ninyo na iyong ibang pelikula na hindi naman kumita wala sa sinehan
Ipinacheck na rin sila ang mga documents na puro legal naman,Ipinacheck na rin nila ang mga documents na puro legal naman
Nagpasalamat si Ricafort sa tiwalang ibinigay sakanya ng High Speed Hitters,Nagpasalamat si Ricafort sa tiwalang ibinigay sa kanya ng High Speed Hitters
Sabi naman ng tagaSparkle hindi naman daw arawaraw mapapanood sa Eat Bulaga si Alden,Sabi naman ng mga tagaSparkle hindi naman daw arawaraw mapapanood sa Eat Bulaga si Alden
Kasi tagalog siya kinausap yung parents ko” natutuwang pahayag ng aktres,Kasi tagalog niya kinausap yung parents ko” natutuwang pahayag ng aktres
Nang matanong tungkol sa kasal magsasabi ni Jak na handanghanda siyang magpakasal,Nang matanong tungkol sa kasal sinabi ni Jak na handanghanda siyang magpakasal
Dumaan rin muna sa swab test ang lahat ng kabahagi sa produksiyon,Dumaan din muna sa swab test ang lahat ng kabahagi sa produksiyon
At at ito naman kung ikaw ay isang medical volunteer bitlyABekonsultadocs,At ito naman kung ikaw ay isang medical volunteer bitlyABekonsultadocs
 na magsisimula ang Abot Kamay na Pangarap pagka tapos ng Eat Bulaga, na magsisimula ang Abot Kamay na Pangarap pagkatapos ng Eat Bulaga
Gagamit nila ng impluwensiya para gawing miserable ang buhay ng tao na kanilang nakaalitan,Gagamit sila ng impluwensiya para gawing miserable ang buhay ng tao na kanilang nakaalitan
Pati nga BTS booked na daw rito bago sila magrest muna sa kanilang career,Pati nga BTS booked na raw rito bago sila magrest muna sa kanilang career
Sugatan rin sa insidente ng pamamaril ang isang anyos na binatilyo dagdag ng ulat,Sugatan din sa insidente ng pamamaril ang isang anyos na binatilyo dagdag ng ulat
Sagot ulit si Karylle  Natatawa lang kami kasi prinactice daw niya,Sagot ulit si Karylle  Natatawa lang kami kasi prinactice raw niya
Anonga ba ang aasahan ng kapuso viewers sa kanilang bagong serye,Ano nga ba ang aasahan ng kapuso viewers sa kanilang bagong serye
Kasama ang guests na sina EZ Mil Froilan canlas TNT Boys at iba pa,Kasama ang guests na sina EZ Mil Froilan Canlas TNT Boys at iba pa
Kung makikita ninyo ninyo meron siya nagtatali siya ng sapatos habang naglalakad siya,Kung makikita ninyo meron siya nagtatali siya ng sapatos habang naglalakad siya
Nakapagtala ng  gagaling kaya umabot na sa  ang nakarekober sa COVID,Nakapagtala ng  gumaling kaya umabot na sa  ang nakarekober sa COVID
Saludo ako kay Asi dahil parang anak na siya ang ibang players sa PBA,Saludo ako kay Asi dahil parang anak na niya ang ibang players sa PBA
Tanging ang bilog sa tabi ng pangalan ng boboto ang pwedeng itiman,Tanging ang bilog sa tabi ng pangalan ng iboboto ang pwedeng itiman
Ayun usadpagong ang pagsipa nang rating ng mga shows niya dapangdapa,Ayun usadpagong ang pagsipa ng rating ng mga shows niya dapangdapa
Binigyangdiin pana may katapat na multa at parusa ang hindi pagsunod sa kautusang ito,Binigyangdiin pa na may katapat na multa at parusa ang hindi pagsunod sa kautusang ito
Ikinuwento ni Reymark na hindi maiwasan na kung minsan aymasugatan siya sa pagaararo,Ikinuwento ni Reymark na hindi maiwasan na kung minsan ay masugatan siya sa pagaararo
I lost  pounds dagdag niyang kuwento sa Viber Kaya pinagdudahan na,I lost  pounds dagdag niyang kuwento sa Viber Kaya pinagdudahan na
Pero later nalaman ko na nagkabalikan sila ng ex niyang guy,Pero later nalaman ko na nagkabalikan sila ng ex niyang guy
Bakit kailangan panghintayin ang unang SONA para maglatag ng kongkretong plano,Bakit kailangan pang hintayin ang unang SONA para maglatag ng kongkretong plano
Noong bumalik kami lock in yung kailangan doon ako medyo Ohh,Noong bumalik kami lock in yung kailangan doon ako medyo Ohh
Parang nahihiya sila naiinsecure nila sa sarili nila na Bakit ganito ako,Parang nahihiya sila naiinsecure sila sa sarili nila na Bakit ganito ako
Ayan itoyung mga unang una sabay pakita niya sa isang pen cil drawing niya,Ayan itoyung mga unang una sabay pakita niya sa isang pencil drawing niya
Ngayong linggo lang ng maging paksa ni Pangulong Ferdinand Marcos Jr,Ngayong linggo lang nang maging paksa ni Pangulong Ferdinand Marcos Jr
Pero humirap ang buhay nandoon na po niya sa mama niya sa Bulacan,Pero humirap ang buhay nandoon na po siya sa mama niya sa Bulacan
Inspirado raw niya sa bilis kumilos ng new manager niya na si Arnold Vegafria,Inspirado raw siya sa bilis kumilos ng new manager niya na si Arnold Vegafria
Ang malaking posibilidad po kasi na miyembro din po nila yung ano,Ang malaking posibilidad po kasi na miyembro rin po nila yung ano
Umaasa si Victolero na maipagpapatuloy ng kanyang bataan ang magandang inilalaro nito sa finals,Umaasa si Victolero na maipagpapatuloy ng kanyang bataan ang magandang inilalaro nito sa finals
Kaya nanalo tayo nang awards sa abroad yung mga documentaries natin masayang pagmamalaki niya,Kaya nanalo tayo ng awards sa abroad yung mga documentaries natin masayang pagmamalaki niya
Kaya ipinagbigayalam nila ito sa mga nakatatanda na sila namang tawag sa barangay,Kaya ipinagbigayalam nila ito sa mga nakatatanda na sila namang tumawag sa barangay
Malakas ang tsansa ni Mojdeh dahil malalim ang karanasan nito sa international competitions,Malakas ang tsansa ni Mojdeh dahil malalim na ang karanasan nito sa international competitions
MAAYOS yong sasakyan malinis Yong mga gamit maayos na nakalagay sa sasakyan ani Ralph,Maayos yong sasakyan malinis Yong mga gamit maayos na nakalagay sa sasakyan ani Ralph
Ang posibilidad na umangkat ang bansa nang  metriko tonelada pagdating ng Oktubre,Ang posibilidad na umangkat ang bansa ng  metriko tonelada pagdating ng Oktubre
Ang tanong ng marami ay ikaw bay sasali sa Miss Grand International,Ang tanong ng marami ay ikaw bay sasali sa Miss Grand International
Pero nagawa pa daw niyang makipagbiruan habang nakaconfine siya sa hospital,Pero nagawa pa raw niyang makipagbiruan habang nakaconfine siya sa hospital
Like Manny mahusay din ang kanyang junior pagdating sa boxing huh,Like Manny mahusay rin ang kanyang junior pagdating sa boxing huh
Karamihan sa mga kasong ito nanangyari sa nakalipas na dalawang linggo ay nagmula sa,Karamihan sa mga kasong ito na nangyari sa nakalipas na dalawang linggo ay nagmula sa
Mahal ko nila kahit nun pa kaya never akong magagalit sa mga anak nila,Mahal ko sila kahit nun pa kaya never akong magagalit sa mga anak nila
Huwag kayong inimbento na yung namatay ng malaria riyan pati  ichacharge ninyo sa akin,Huwag kayong magimbento na yung namatay ng malaria riyan pati  ichacharge ninyo sa akin
Pero ang gaganap daw dapat na other woman ay Nadine Lustre,Pero ang gaganap daw dapat na other woman ay si Nadine Lustre
Hindi nagtagal nakita siyang bumalik sa bahay na maglalakad na lang at nakayapak,Hindi nagtagal nakita siyang bumalik sa bahay na naglalakad na lang at nakayapak
Si James aminin man nila o humindi ay hindi na ganoon kapogi,Si James aminin man nila o hindi ay hindi na ganoon kapogi
Wala NAMANG maipakitang dokumento ang suspect na legal ang pagiingat nito ng nasabing armas,Wala namang maipakitang dokumento ang suspect na legal ang pagiingat nito ng nasabing armas
BEFORE pa ng taping ang dami na ng goals namin na gusto naming magawa,Before pa ng taping ang dami na ng goals namin na gusto naming magawa
Suwerte ang mga kaibigan NI Boy Abunda dahil matindi siyang magmahal ng friends,Suwerte ang mga kaibigan ni Boy Abunda dahil matindi siyang magmahal ng friends
Pero kung tatanggi rin ang mga ordinar­yong mamamayan at hindi ito pipilitin ng gobyerno,Pero kung tatanggi rin ang mga ordinar­yong mamamayan at hindi ito pipilitin ng gobyerno
Nagkaroon kaya ng ilangan sa pagitan ng dalawa ngayong muli silang nagkasama,Nagkaroon kaya ng ilangan sa pagitan ng dalawa ngayong muli silang nagkasama
Nitong Disyembre  — i to kasabay ng pagabot ng presyo ng sibuyas sa Pkilo,Nitong Disyembre  — ito kasabay ng pagabot ng presyo ng sibuyas sa Pkilo
nakatanggap umano ng mga banta sa kanyang buhay si Cruz bago ang insidente,Nakatanggap umano ng mga banta sa kanyang buhay si Cruz bago ang insidente
Kaagad na sumagwan palayo si Sabanal pero tila hinabol siya ng mgaisda,Kaagad na sumagwan palayo si Sabanal pero tila hinabol siya ng mga isda
Ang isang batang anak napapatalon pa ng hagkan ang kaniyang amang OFW,Ang isang batang anak napapatalon pa nang hagkan ang kaniyang amang OFW
Ngayon karamihan raw ng kaniyang kliyente ay mga Pilipinong nagtatrabaho sa ibang bansa,Ngayon karamihan daw ng kaniyang kliyente ay mga Pilipinong nagtatrabaho sa ibang bansa
Ayaw lang niyang masaktan kaya hindi niya aprubado sa pakikipagrelasyon ng nanay niya,Ayaw lang niyang masaktan kaya hindi siya aprubado sa pakikipagrelasyon ng nanay niya
Biglang nagsampa ng kaso si Deniece pangalawa for rape nadismiss rin yun,Biglang nagsampa ng kaso si Deniece pangalawa for rape nadismiss din yun
SO for me nakita ko talaga yung parang Oh ang ganda nito ah,So for me nakita ko talaga yung parang Oh ang ganda nito ah
Trip trip lang raw niya parang may sayad sa utak eh,Trip trip lang daw niya parang may sayad sa utak eh
Nakasiguro pa si Tan NG tansong medalya sa girls  backstroke matapos magsumite ng ,Nakasiguro pa si Tan ng tansong medalya sa girls  backstroke matapos magsumite ng 
Pero siya sobra siyang excited na maipaalam din sa family siya eh,Pero siya sobra siyang excited na maipaalam din sa family niya eh
Sinamantala ni Duterte at ng RWB ang pandemya para talikuran ang petisyon sa dagdagsahod,Sinamantala ni Duterte at ng RWB ang pandemya para talikuran ang petisyon sa dagdagsahod
Nagtapos two days later parang nafirst lockdown kuwento ni Troy sa Unang Hirit,Tapos two days later parang nafirst lockdown kuwento ni Troy sa Unang Hirit
Best effort posey ni Ferlin na sinagot ko ngIm sure umiiwas Hahaha,Best effort posey ni Ferlin na sinagot ko ngIm sure umiiwas Hahaha
Alalahanin natin na ang buhay natin ay hiniram lamang natin sa ating Panginoong Diyos,Alalahanin natin na ang buhay natin ay hiniram lamang natin sa ating Panginoong Diyos
Walang share diyan ang Twitter kundi meron lang daw  percent ang administrator niya,Walang share riyan ang Twitter kundi meron lang daw  percent ang administrator niya
Taong  ng manalo si Janine Berdin sa Tawag Ng Tanghalan sa Its Showtime,Taong  nang manalo si Janine Berdin sa Tawag Ng Tanghalan sa Its Showtime
Na nakaligtas siya at walang kasunod na sinasakyan na maaaring nakasagasa sa kaniya,Na nakaligtas siya at walang kasunod na sasakyan na maaaring nakasagasa sa kaniya
Nasa P million kada buwan ang kinikita ng gobyerno mula sa esabong NITONG ,Nasa P million kada buwan ang kinikita ng gobyerno mula sa esabong nitong 
Bigyang halaga ang edukasyon bilang ang aking ina ayisa ring guro sa elementarya,Bigyang halaga ang edukasyon bilang ang aking ina ay isa ring guro sa elementarya
Milyong doses ng bakuna ang darating sa bansa kapag isinama ang nakatenggang  Sinovac vaccine,Milyong doses ng bakuna ang dumating sa bansa kapag isinama ang nakatenggang  Sinovac vaccine
Kabikabilang proyekto ang pinaghahandaan ngayon ni Kyle Echarri binilang isang solo artist,Kabikabilang proyekto ang pinaghahandaan ngayon ni Kyle Echarri bilang isang solo artist
May lumabas pang kuwentong binubully raw ni Anjo SI Boobsie pati ang ibang dancers,May lumabas pang kuwentong binubully raw ni Anjo si Boobsie pati ang ibang dancers
Dapat po nating mas palakasin ang ating bansa sa larangan ng pampalakasan,Dapat po nating mas palakasin ang ating bansa sa larangan ng Pampalakasan
Ang kapatid naman ni Icalia mamimiss daw ang pagiging masayahin at malambing nito,Ang kapatid naman ni Icalia mamimiss daw ang pagiging masayahin at malambing nito
Nilinaw rin ni Tulfo na tutol niya na ibalik ang parusang kamatayan,Nilinaw rin ni Tulfo na tutol siya na ibalik ang parusang kamatayan
target ng Globe na maibalik ito sa lalong mabilis na panahon,Target ng Globe na maibalik ito sa lalong mabilis na panahon
Sa pinapagalitan ng lalaki sinakal niya ang biktima hanggang sa mamatay,Sa galit ng lalaki sinakal niya ang biktima hanggang sa mamatay
Bong Revilla sa kanyang blood letting program na ginanap sa Bacoor nung nakaraang Biyernes,Bong Revilla sa kanyang blood letting program na ginanap sa Bacoor nung nakaraang Biyernes
Kukumpirmahin naman ang official venues ng mga laro sa Marso sa sinundan na taon,Kukumpirmahin naman ang official venues ng mga laro sa Marso sa susunod na taon
Aminado ang aktor na nagdalawangisip pa siya una kung tatanggapin ang naturang proyekto,Aminado ang aktor na nagdalawangisip pa siya noong una kung tatanggapin ang naturang proyekto
Tandaan n’yo itong sasabihin ko kumanta kayo sa harap ngmga tao,Tandaan n’yo itong sasabihin ko kumanta kayo sa harap ng mga tao
Naalala ko tuloy ang nangyaring kagandahan noong Abril nang nakaraang taon,Naalala ko tuloy ang nangyaring kagandahan noong Abril ng nakaraang taon
Hinihintay pa umano siya ng ‘proteinbased’ na bakuna na wala pa ngayon sa Pilipinas,Naghihintay pa umano siya ng ‘proteinbased’ na bakuna na wala pa ngayon sa Pilipinas
Ipinanganak si Gloria noong March  batay na din sa records ng Miss Universe,Ipinanganak si Gloria noong March  batay na rin sa records ng Miss Universe
Kadalasan kapag may magkarelasyong artistang nagkakahiwalay simpatya ng publiko ay sa babae,Kadalasan kapag may magkarelasyong artistang nagkakahiwalay ang simpatya ng publiko ay sa babae
Hinindian natin maaawat ang modernisasyon pero marami nga iyang dalang mga problema,Hindi natin maaawat ang modernisasyon pero marami nga iyang dalang mga problema
