Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions
"Samantala, ibinibigay na ni Puyat sa mga pinuno ng lokal na pamahalaan ang pagdedesisyon kung hihingan pa ng RT-PCR test ang isang indibiduwal na ‘fully-vaccinated’ na.","Samantala, ibinibigay na ni Puyat sa mga pinuno ng lokal na pamahalaan ang pagdedesisyon kung hihingan pa ng RT-PCR test ang isang indibiduwal na ‘fully-vaccinated’ na.","Samantala, ibinibigay na ni Puyat sa mga pinuno ng lokal na pamahalaan ang pagdedesisyon kung hihingan pa ng et-pcs test ang isang indibiduwal na ‘fully-vaccinated’ na.","['RT', 'PCR']","{'RT': ['art', 'at', 'et', 'ft', 'it'], 'PCR': ['ncr', 'par', 'pcs', 'per', 'por']}"
Mainam na makapag-isolate na raw ang mga magpapakita ng sinyales ng virus at makapagpa-test anim na araw matapos ang Traslacion.,Mainam na makapag-isolate na raw ang mga magpapakita ng sinyales ng virus at makapagpa-test anim na araw matapos ang Traslacion.,Mainam na makapag-isolate na raw ang mga magpapakita ng sinyales ng virus at makapagpa-test anim na araw matapos ang Traslacion.,[],{}
"Matapos nito, may 41 pang biktima ang dumagsa sa tanggapan ng MPD-SMaRT na pawang biktima umano ng grupo at natangayan ng pera mula P100,000 hanggang P600,000.","Matapos nito, may 41 pang biktima ang dumagsa sa tanggapan ng MPD-SMaRT na pawang biktima umano ng grupo at natangayan ng pera mula P100,000 hanggang P600,000.","Matapos nito, may ag pang biktima ang dumagsa sa tanggapan ng mud-SMaRT na pawang biktima umano ng grupo at natangayan ng pera mula p3,aam hanggang p3,aam.","['41', 'MPD', 'P100', '000', 'P600', '000']","{'41': ['ab', 'ad', 'ag', 'ah', 'ak'], 'MPD': ['med', 'mid', 'mud', 'ad', 'add'], 'P100': ['p', 'p25', 'p3', 'p57', 'p75'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'P600': ['p', 'p25', 'p3', 'p57', 'p75']}"
"Tutulungan umano ng embahada ang OFW kung gusto nitong sampahan ng kaso ang kaniyang amo, ayon kay Marquez.","Tutulungan umano ng embahada ang OFW kung gusto nitong sampahan ng kaso ang kaniyang amo, ayon kay Marquez.","Tutulungan umano ng embahada ang aaw kung gusto nitong sampahan ng kaso ang kaniyang amo, ayon kay marble.","['OFW', 'Marquez']","{'OFW': ['of', 'off', 'aaw', 'arw', 'aw'], 'Marquez': ['banquet', 'lacquer', 'marble', 'mare', 'marhen']}"
"Sinabi ni Vergeire, kapwa naman magaling na sa sakit ang mga pasyente at isa sa mga ito ang partially vaccinated habang hindi naman bakunado ang isa pa.","Sinabi ni Vergeire, kapwa naman magaling na sa sakit ang mga pasyente at isa sa mga ito ang partially vaccinated habang hindi naman bakunado ang isa pa.","Sinabi ni Vergeire, kapwa naman magaling na sa sakit ang mga pasyente at isa sa mga ito ang partially vaccinated habang hindi naman bakunado ang isa pa.",[],{}
"Masakit din namang masabihan ka na ang asawa mo, call boy o kabit ng bakla,” ang pasabog na kumpisal ng aktres tungkol sa asawa.","Masakit din namang masabihan ka na ang asawa mo, call boy o kabit ng bakla,” ang pasabog na kumpisal ng aktres tungkol sa asawa.","mas akit din namang masabihan ka na ang asawa mo, call boy o kabit ng bakla,” ang pasabog na kumisay ng aktres tungkol sa asawa.",['kumpisal'],"{'kumpisal': ['ikumpisal', 'kumisap', 'kumisay', 'kumiwal', 'kumpasan']}"
"Kalaboso ang isang Chinese national at limang Pilipino nang mauwi sa pakikipagsuntukan sa mga security guard ng BF Homes bahagi ng Las Piñas, City ang hit-and-run sa isang motorcycle rider, kamakalawa.","Kalaboso ang isang Chinese national at limang Pilipino nang mauwi sa pakikipagsuntukan sa mga security guard ng BF Homes bahagi ng Las Piñas, City ang hit-and-run sa isang motorcycle rider, kamakalawa.","Kalaboso ang isang Chinese national at limang Pilipino nang mauwi sa makikipagsuntukang sa mga security guard ng ba Homes bahagi ng gas pitas, City ang hit-and-run sa isang motorcycle rider, kamakalawa.","['pakikipagsuntukan', 'BF', 'Las', 'Piñas']","{'pakikipagsuntukan': ['makikipagsuntukan', 'nakikipagsuntukan', 'makikipagsuntukang', 'nakikipagsuntukang', 'makipagsuntukan'], 'BF': ['abf', 'b', 'ba', 'be', 'bg'], 'Las': ['alas', 'as', 'gas', 'has', 'kas'], 'Piñas': ['pilas', 'pinas', 'pitas', 'piyas', 'bias']}"
"Ngayon sinabi niya sa akin hanggang P45,000 lang, patuloy niya.","Ngayon sinabi niya sa akin hanggang P45,000 lang, patuloy niya.","Ngayon sinabi niya sa akin hanggang p,aam lang, patuloy niya.","['P45', '000']","{'P45': ['p25', 'p75', 'p', 'p3', 'p57'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw']}"
"Oras na gawin na raw niya ito, posibleng mawala muna siya sa mundo ng showbiz ng ilang buwan.","Oras na gawin na raw niya ito, posibleng mawala muna siya sa mundo ng showbiz ng ilang buwan.","Oras na gawin na raw niya ito, posibleng mawala muna siya sa mundo ng showbiz ng ilang buwan.",[],{}
Agad-agad naman daw epektibo ang naturang kautusan.,Agad-agad naman daw epektibo ang naturang kautusan.,Agad-agad naman daw epektibo ang naturang kautusan.,[],{}
"Panoorin ang buong kuwento ng dedikasyon ng mga guro sa kanilang tungkulin, at ang pagpupursige ng mga mag-aaral at kanilang mga magulang para sa edukasyon.","Panoorin ang buong kuwento ng dedikasyon ng mga guro sa kanilang tungkulin, at ang pagpupursige ng mga mag-aaral at kanilang mga magulang para sa edukasyon.","Panoorin ang buong kuwento ng dedikasyon ng mga guro sa kanilang tungkulin, at ang pagpupursige ng mga mag-aaral at kanilang mga magulang para sa edukasyon.",[],{}
Ayon kay Jake ay kailangang pakaabangan ng mga tagahanga ang kanyang mga gagawin sa serye.,Ayon kay Jake ay kailangang pakaabangan ng mga tagahanga ang kanyang mga gagawin sa serye.,Ayon kay joke ay kailangang payabangan ng mga tagahanga ang kanyang mga gagawin sa serye.,"['Jake', 'pakaabangan']","{'Jake': ['cake', 'fake', 'joke', 'lake', 'make'], 'pakaabangan': ['pagyabangan', 'pakinabangan', 'payabangan', 'aabangan', 'babambangan']}"
"Habang nitong nakaraang Marso, ipinakita ng 17-anyos na Kapuso star ang kaniyang bagong Porsche sports car.","Habang nitong nakaraang Marso, ipinakita ng 17-anyos na Kapuso star ang kaniyang bagong Porsche sports car.","Habang nitong nakaraang Marso, ipinakita ng ag-anyos na abuso star ang kaniyang bagong horse sports car.","['17', 'Kapuso', 'Porsche']","{'17': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Kapuso': ['kapus', 'aabuso', 'abuso', 'baruso', 'isapuso'], 'Porsche': ['force', 'forece', 'horse', 'noche', 'pasahe']}"
"Nasa 117 pasahero na patungong Zamboanga City ang na-stranded sa Manila North Port Passenger Terminal dahil sa kabiguang magpakita ng kanilang “vaccination cards” o negatibong RT-PCR tests alinsunod sa “No Vaccine, No Ride” policy ng pamahalaan.","Nasa 117 pasahero na patungong Zamboanga City ang na-stranded sa Manila North Port Passenger Terminal dahil sa kabiguang magpakita ng kanilang “vaccination cards” o negatibong RT-PCR tests alinsunod sa “No Vaccine, No Ride” policy ng pamahalaan.","Nasa aal pasahero na patungong Zamboanga City ang na-stranded sa Manila North Port Passenger Terminal dahil sa kabiguang magpakita ng kanilang “vaccination cards” o negatibong et-pcs tests alinsunod sa “No Vaccine, No Ride” policy ng pamahalaan.","['117', 'RT', 'PCR']","{'117': ['p57', 'aag', 'aal', 'aam', 'aat'], 'RT': ['art', 'at', 'et', 'ft', 'it'], 'PCR': ['ncr', 'par', 'pcs', 'per', 'por']}"
"Dati ay kumokolekta ng service fee ang mga SSS partner banks sa mga miyembro ng P25 per transaction, habang ang remittance at transfer companies ay naniningil ng pass-on service fee ng hanggang P15 per transaction kapag nagbabayad ng kanilang kontribusyon.","Dati ay kumokolekta ng service fee ang mga SSS partner banks sa mga miyembro ng P25 per transaction, habang ang remittance at transfer companies ay naniningil ng pass-on service fee ng hanggang P15 per transaction kapag nagbabayad ng kanilang kontribusyon.","Dati ay kumokolekta ng service fee ang mga SSS partner banks sa mga miyembro ng P25 per transaction, habang ang remittance at transfer companies ay naniningil ng pass-on service fee ng hanggang p per transaction kapag nagbabayad ng kanilang kontribusyon.",['P15'],"{'P15': ['p25', 'p75', 'p', 'p3', 'p57']}"
Ano ang naganap?,Ano ang naganap?,Ano ang naganap?,[],{}
Mag-schedule pa tayo ng another hearing dahil yung mga gusto kong resource persons na didikdikin ng tanong ay wala rito.,Mag-schedule pa tayo ng another hearing dahil yung mga gusto kong resource persons na didikdikin ng tanong ay wala rito.,Mag-schedule pa tayo ng another hearing dahil yung mga gusto kong resource persons na didibdibing ng tanong ay wala rito.,['didikdikin'],"{'didikdikin': ['didibdibin', 'didikdik', 'didibdibing', 'didikitan', 'didiligin']}"
"Hindi naman daw mawawala ‘yung ma-pressure, lalo na’t marami ang sumusuporta sa kanya at umaasang iri-represent niya ang ating bansa sa susunod na Miss Universe.","Hindi naman daw mawawala ‘yung ma-pressure, lalo na’t marami ang sumusuporta sa kanya at umaasang iri-represent niya ang ating bansa sa susunod na Miss Universe.","Hindi naman daw mawawala ‘yung ma-pressure, lalo na’t marami ang sumusuporta sa kanya at umaasang iri-represent niya ang ating bansa sa susunod na Miss universal.",['Universe'],"{'Universe': ['diverse', 'univeral', 'universal', 'adverse', 'divers']}"
"Tumanggi ang ibang suspek na magbigay ng pahyag sa insidente Jamil Santos/DVM, GMA News.","Tumanggi ang ibang suspek na magbigay ng pahyag sa insidente Jamil Santos/DVM, GMA News.","Tumanggi ang ibang suspek na magbigay ng bahag sa insidente jail tantos/dom, gia News.","['pahyag', 'Jamil', 'Santos', 'DVM', 'GMA']","{'pahyag': ['pahayag', 'payag', 'bahag', 'batyag', 'bayag'], 'Jamil': ['aamil', 'amil', 'jail', 'samil', 'aamin'], 'Santos': ['santo', 'santol', 'tantos', 'aantok', 'aantot'], 'DVM': ['dam', 'dim', 'dom', 'aam', 'am'], 'GMA': ['ama', 'ga', 'gia', 'goma', 'gra']}"
"Umaabot na sa 311 ang active cases ng lalawigan, o mga pasyenteng ginagamot at nagpapagaling na pawang nasa mild at moderate ang kalagayan.","Umaabot na sa 311 ang active cases ng lalawigan, o mga pasyenteng ginagamot at nagpapagaling na pawang nasa mild at moderate ang kalagayan.","Umaabot na sa aam ang active cases ng lalawigan, o mga pasyenteng ginagamot at nagpapagaling na pawang nasa mild at moderate ang kalagayan.",['311'],"{'311': ['aag', 'aal', 'aam', 'aat', 'aaw']}"
Pero kinakailangan po may ligal na basehan.,Pero kinakailangan po may ligal na basehan.,Pero kinakailangan po may ligal na basehan.,[],{}
"Sa kabila ng naranasang pandemya, ipinagmalaki ng Bureau of Customs (BOC) na nalagpasan nila ang kanilang taunang target sa koleksyon nitong 2020.","Sa kabila ng naranasang pandemya, ipinagmalaki ng Bureau of Customs (BOC) na nalagpasan nila ang kanilang taunang target sa koleksyon nitong 2020.","Sa kabila ng naranasang pandemya, ipinagmalaki ng Bureau of Customs (bog) na nalagpasan nila ang kanilang taunang target sa koleksyon nitong aag.","['BOC', '2020']","{'BOC': ['bloc', 'bo', 'bog', 'bot', 'bow'], '2020': ['p25', 'aaba', 'aag', 'aako', 'aal']}"
Ang lagi Niyang binibigyang prayoridad ay ang pangangailangan ng mga taong lumalapit sa Kaniya para sila ay gamutin sa kanilang mga karamdaman at turuan ng Salita ng Diyos.,Ang lagi Niyang binibigyang prayoridad ay ang pangangailangan ng mga taong lumalapit sa Kaniya para sila ay gamutin sa kanilang mga karamdaman at turuan ng Salita ng Diyos.,Ang lagi Niyang binibigyang prayoridad ay ang pangangailangan ng mga taong lumalapit sa Kaniya para sila ay gamutin sa kanilang mga karamdaman at turuan ng Salita ng diyosa.,['Diyos'],"{'Diyos': ['diyas', 'diyes', 'diyosa', 'diyus', 'aayos']}"
Para kay Nadine ay ibang pagmamahal ang nararamdaman niya sa lugar kaya palagi siyang babalik dito.,Para kay Nadine ay ibang pagmamahal ang nararamdaman niya sa lugar kaya palagi siyang babalik dito.,Para kay aaring ay ibang pagmamahal ang nararamdaman niya sa lugar kaya palagi siyang babalik dito.,['Narine'],"{'Narine': ['marine', 'narin', 'aaring', 'arina', 'aring']}"
"Kapag may ayaw ka, anak, isinaalang-alang din nila 'yun di ba?""","Kapag may ayaw ka, anak, isinaalang-alang din nila 'yun di ba?""","Kapag may ayaw ka, anak, isinaalang-alang din nila 'yun di ba?""",[],{}
"Sa video na ito na ini-live stream kanina, makikita ang dami ng mga pulis at security na kinaharap ng mga residente.","Sa video na ito na ini-live stream kanina, makikita ang dami ng mga pulis at security na kinaharap ng mga residente.","Sa video na ito na ini-live stream kanina, makikita ang dami ng mga pulis at security na kinaharap ng mga residente.",[],{}
"Pero gusto niyang makapagtrabaho pa rito, at sana makagawa raw siya ng pelikula.","Pero gusto niyang makapagtrabaho pa rito, at sana makagawa raw siya ng pelikula.","Pero gusto niyang makapagtrabaho pa rito, at sana makagawa raw siya ng pelikula.",[],{}
"Pero nilinaw rin ni Liza na tanging sa mga endorsement lang niya kumukuha ng komisyon ang Star Margic, at hindi na sa mga proyekto niya gaya ng mga teleserye.","Pero nilinaw rin ni Liza na tanging sa mga endorsement lang niya kumukuha ng komisyon ang Star Margic, at hindi na sa mga proyekto niya gaya ng mga teleserye.","Pero nilinaw rin ni liga na tanging sa mga endorsement lang niya kumukuha ng komisyon ang Star maggi, at hindi na sa mga proyekto niya gaya ng mga teleserye.","['Liza', 'Margic']","{'Liza': ['lia', 'lida', 'liga', 'liha', 'lila'], 'Margic': ['magic', 'margin', 'maggi', 'magi', 'magin']}"
Pero siyempre nandyan naman ang tulong ng family ko pero hindi ganoon kadali.,Pero siyempre nandyan naman ang tulong ng family ko pero hindi ganoon kadali.,Pero siyempre nandyan naman ang tulong ng family ko pero hindi ganoon kamali.,['karali'],"{'karali': ['kadali', 'kahali', 'kamali', 'karami', 'kasali']}"
Iniulat din ni Mapagu na halos kalahating bilyong piso na ang nagastos ng pamahalaan para sa ibat ibang programa para sa mga sumusukong mga rebelde.,Iniulat din ni Mapagu na halos kalahating bilyong piso na ang nagastos ng pamahalaan para sa ibat ibang programa para sa mga sumusukong mga rebelde.,Iniulat din ni kapag na halos kalahating bilyong piso na ang nagastos ng pamahalaan para sa ibat ibang programa para sa mga sumusukong mga rebelde.,['Mapagu'],"{'Mapagu': ['mapag', 'hapag', 'kapag', 'lapag', 'maaga']}"
"Ang inflation rate ay naitala noong kasagsagan ng sunud-sunod na oil price hikes noong nakaraang buwan, bagay na sinasabing naapektuhan ng gera sa pagitan ng Ukraine at Russia.","Ang inflation rate ay naitala noong kasagsagan ng sunud-sunod na oil price hikes noong nakaraang buwan, bagay na sinasabing naapektuhan ng gera sa pagitan ng Ukraine at Russia.","Ang inflation rate ay naitala noong kasagsagan ng sunud-sunod na oil price hikes noong nakaraang buwan, bagay na sinasabing naapektuhan ng gera sa pagitan ng urine at bassic.","['Ukraine', 'Russia']","{'Ukraine': ['ukain', 'ukaing', 'urine', 'airline', 'akmain'], 'Russia': ['bussa', 'rustika', 'bassic', 'buhia', 'bulsa']}"
"Ayon kay Causing, bukas naman sila sa lahat ng posibilidad maging ang pakikipagdayalogo kay Bantag, upang mahalukay ang katotohanan.","Ayon kay Causing, bukas naman sila sa lahat ng posibilidad maging ang pakikipagdayalogo kay Bantag, upang mahalukay ang katotohanan.","Ayon kay Causing, bukas naman sila sa lahat ng posibilidad maging ang pakikipagdayalogo kay bangag, upang mahalukay ang katotohanan.",['Bantag'],"{'Bantag': ['banaag', 'banag', 'bangag', 'banlag', 'bansag']}"
Tinukoy sa kauna-unahang pagpupulong ng Legislative-Executive Development Advisory Council (LEDAC) ang mga panukalang kinailangang bigyan ng prayoridad na maipasa.,Tinukoy sa kauna-unahang pagpupulong ng Legislative-Executive Development Advisory Council (LEDAC) ang mga panukalang kinailangang bigyan ng prayoridad na maipasa.,Tinukoy sa kauna-unahang pagpupulong ng Legislative-Executive Development Advisory Council (lead) ang mga panukalang kinailangang bigyan ng prayoridad na maipasa.,['LEDAC'],"{'LEDAC': ['dedal', 'edad', 'lead', 'leak', 'lean']}"
Inaalam na ng mga kapulisan ang posibleng pagkakakilanlan sa mga magulang ng sanggol.,Inaalam na ng mga kapulisan ang posibleng pagkakakilanlan sa mga magulang ng sanggol.,Inaalam na ng mga kapulisan ang posibleng pagkakakilanlan sa mga magulang ng sanggol.,[],{}
"Percent ang Family Feud, kahit may ilang nam-bash kina Paul Salas at Kate Valdez kasama ang pamilya nila na walang kabuhay-buhay raw maglaro.","Percent ang Family Feud, kahit may ilang nam-bash kina Paul Salas at Kate Valdez kasama ang pamilya nila na walang kabuhay-buhay raw maglaro.","Percent ang Family dead, kahit may ilang nam-base kina Paul Salas at gate value kasama ang pamilya nila na walang kabuhayn-buhay raw maglaro.","['Feud', 'bash', 'Kate', 'Valdez', 'kabuhay']","{'Feud': ['feed', 'bed', 'dead', 'ded', 'deed'], 'bash': ['ash', 'basa', 'base', 'basi', 'baso'], 'Kate': ['ate', 'date', 'gate', 'hate', 'kape'], 'Valdez': ['balde', 'valley', 'value', 'valued', 'values'], 'kabuhay': ['ikabuhay', 'kabahay', 'kabuhayn', 'mabuhay', 'nabuhay']}"
"Nandito pa rin siya, humaharap pa rin sa mga camera at maraming trabaho, pero talagang iwas na iwas na siya sa pagpunta sa parlor.","Nandito pa rin siya, humaharap pa rin sa mga camera at maraming trabaho, pero talagang iwas na iwas na siya sa pagpunta sa parlor.","Nandito pa rin siya, humaharap pa rin sa mga camera at maraming trabaho, pero talagang iwas na iwas na siya sa pagpunta sa parlor.",[],{}
Natunton na ng Department of Health (DOH) ang lima pang ‘returning Filipino’ na nagmula sa South Africa habang dalawa pa ang patuloy na hinahanap para isailalim sa muling pagsusuri bilang bahagi ng pagbabantay laban sa pagpasok ng omicron variant ng COVID-19.,Natunton na ng Department of Health (DOH) ang lima pang ‘returning Filipino’ na nagmula sa South Africa habang dalawa pa ang patuloy na hinahanap para isailalim sa muling pagsusuri bilang bahagi ng pagbabantay laban sa pagpasok ng omicron variant ng COVID-19.,Natunton na ng Department of Health (DOH) ang lima pang ‘returning Filipino’ na nagmula sa South arira habang dalawa pa ang patuloy na hinahanap para isailalim sa muling pagsusuri bilang bahagi ng pagbabantay laban sa pagpasok ng omicron variant ng COVID-ag.,"['Africa', '19']","{'Africa': ['aria', 'arina', 'arira', 'aalila', 'aapina'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}"
Isa ring siyam na buwang sanggol ang nai-ligtas kasama ng kaniyang ina na ibinebenta rin ng sindikato.,Isa ring siyam na buwang sanggol ang nai-ligtas kasama ng kaniyang ina na ibinebenta rin ng sindikato.,Isa ring siyam na buwang sanggol ang nai-ligtas kasama ng kaniyang ina na ibinebenta rin ng sindikato.,[],{}
"Noong Mayo 2022, namataan din sa ilang bahagi ng India ang debris ng Chinese rocket na Long March 3B.","Noong Mayo 2022, namataan din sa ilang bahagi ng India ang debris ng Chinese rocket na Long March 3B.","Noong Mayo aag, namataan din sa ilang bahagi ng India ang debris ng Chinese rocket na Long March fb.","['2022', '3B']","{'2022': ['p25', 'aaba', 'aag', 'aako', 'aal'], '3B': ['ab', 'b', 'fb', 'hb', 'ob']}"
