Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions
Hangad rin ni Padilla ang paggaling ni Kris sa pambihirang sakit nito na Eosinophilic Granulomatosis with Polyangiitis.,Hangad din ni Padilla ang paggaling ni Kris sa pambihirang sakit nito na Eosinophilic Granulomatosis with Polyangiitis.,Hangad din ni barilya ang paggaling ni Kris sa pambihirang sakit nito na hinihili graduates with pagtitis.,"['Parilla', 'Eosinophilic', 'Granulomatosis', 'Polyangiitis']","{'Parilla': ['parilya', 'barill', 'barilya', 'kabilla', 'pabigla'], 'Eosinophilic': ['ecinomic', 'ephilid', 'hinihili', 'hinihilis', 'homophobic'], 'Granulomatosis': ['automatic', 'automatik', 'graduates', 'granular', 'granules'], 'Polyangiitis': ['mangiitim', 'nangiitim', 'pagtitis', 'palinggitin', 'pampangiti']}"
"Ang balita ay inilabas ng mga ahensya, Miyerkules, matapos ang ""mahigpit"" na pagsusuri sa Chinese drug, na una nang hihindi inirekomenda ng FDA sa mga 60-anyos pataas at mga healthcare workers na exposed sa COVID-19.","Ang balita ay inilabas ng mga ahensya, Miyerkules, matapos ang ""mahigpit"" na pagsusuri sa Chinese drug, na una nang hindi inirekomenda ng FDA sa mga 60-anyos pataas at mga healthcare workers na exposed sa COVID-19.","Ang balita ay inilabas ng mga ahensya, Miyerkules, matapos ang ""mahigpit"" na pagsusuri sa Chinese drug, na una nang hihikbi inirekomenda ng FDA sa mga ag-anyos pataas at mga healthcare workers na exposed sa COVID-ag.","['hihindi', '60', '19']","{'hihindi': ['hihingi', 'hihibi', 'hihikbi', 'hihina', 'hihinay'], '60': ['ab', 'ad', 'ag', 'ah', 'ak'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Kris will always be special sa lahat nang tao na natulungan niya, sa mga kaibigan niya, at lalo na sa nagmamahal sa kanya.","Kris will always be special sa lahat ng tao na natulungan niya, sa mga kaibigan niya, at lalo na sa nagmamahal sa kanya.","Kris will always be special sa lahat nang tao na natulungan niya, sa mga kaibigan niya, at lalo na sa nagmamahal sa kanya.",[],{}
Matagal ng hinihintay ng mga staff ang pagkawala ng show niya.,Matagal nang hinihintay ng mga staff ang pagkawala ng show niya.,Matagal ng hinihintay ng mga staff ang pagkawala ng show niya.,[],{}
"Wika pa ng mambabatas, hindi ito makabubuti sa mental health ng mga empleyado at makakaapekto na din sa pakikiisa nila sa kanilang pamilya.","Wika pa ng mambabatas, hindi ito makabubuti sa mental health ng mga empleyado at makakaapekto na rin sa pakikiisa nila sa kanilang pamilya.","Wika pa ng mambabatas, hindi ito makabubuti sa mental health ng mga empleyado at makakaapekto na rin sa pakikiisa nila sa kanilang pamilya.",[],{}
Hindi magbibigay ng pahayag si Bangang.,Hindi nagbigay ng pahayag si Bangang.,Hindi magbibigay ng pahayag si Bangang.,[],{}
Sa Class 2 na sinakyan (buses at mga maliliit na trucks) at P8.00.,Sa Class 2 na sasakyan (buses at mga maliliit na trucks) at P8.00.,Sa Class d na sinakyan (buses at mga maliliit na trucks) at pa.ag.,"['2', 'P8', '00']","{'2': ['b', 'c', 'd', 'e', 'f'], 'P8': ['p', 'p3', 'pa', 'pg', 'ph'], '00': ['ab', 'ad', 'ag', 'ah', 'ak']}"
Ito raw ang dahilan kaya humahanap ng kapitan at kagawad ang mga sangkot sa gulo na humantong sa pananakit sa binatilyo.,Ito raw ang dahilan kaya hinanap ng kapitan at kagawad ang mga sangkot sa gulo na humantong sa pananakit sa binatilyo.,Ito raw ang dahilan kaya humahanap ng kapitan at kagawad ang mga sangkot sa gulo na humantong sa pananakit sa binatilyo.,[],{}
"Sabagay, mental exercise din at pang-alis boredom ito kaya siguro pinatulan ni Vice.","Sabagay, mental exercise rin at pang-alis boredom ito kaya siguro pinatulan ni Vice.","mabagay, mental exercise rin at pang-alis barado ito kaya siguro pinatulan ni Vice.","['Sabagay', 'boredom']","{'Sabagay': ['babagay', 'kabagay', 'mabagay', 'nabagay', 'babagal'], 'boredom': ['borador', 'koredor', 'barado', 'birador', 'bobeda']}"
"Nagbababala ang pamunuan ng Metropolitan Manila Development Authority (MMDA) sa mga nasa likod ng iligal na ""bentahan ng slots"" para sa COVID-19 vaccination, bagay na mauuwi raw sa paghimas ng rehas kung nagkataon.","Nagbabala ang pamunuan ng Metropolitan Manila Development Authority (MMDA) sa mga nasa likod ng iligal na ""bentahan ng slots"" para sa COVID-19 vaccination, bagay na mauuwi raw sa paghimas ng rehas kung nagkataon.","Nagbababala ang pamunuan ng Metropolitan Manila Development Authority (MMDA) sa mga nasa likod ng iligal na ""bentahan ng slots"" para sa COVID-ag vaccination, bagay na mauuwi raw sa paghimas ng rehas kung nagkataon.",['19'],"{'19': ['ab', 'ad', 'ag', 'ah', 'ak']}"
Binigyan ng Inter-Agency Task Force (IATF) ng ??green lghtl?? no ong Disyembre 15 ang mga national athletes na magbalik-ensayo sa loob ng ??bubble??.,Binigyan ng Inter-Agency Task Force (IATF) ng ??green lghtl?? noong Disyembre 15 ang mga national athletes na magbalik-ensayo sa loob ng ??bubble??.,Binigyan ng Inter-Agency Task Force (abf) ng ??green agata?? no ong Disyembre ag ang mga national athletes na magbalik-ensayo sa loob ng ??bubble??.,"['IATF', 'lghtl', '15']","{'IATF': ['aat', 'aato', 'abf', 'anf', 'at'], 'lghtl': ['light', 'lights', 'agata', 'agham', 'agit'], '15': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Pebrero 6nang magtala ng 33 active cases ang lungsod, subalit su mirit ito sa 99 noong Biyernes.","Pebrero 6nang magtala ng 33 active cases ang lungsod, subalit sumirit ito sa 99 noong Biyernes.","Pebrero nang magtala ng ad active cases ang lungsod, subalit su irit ito sa ag noong Biyernes.","['6nang', '33', 'mirit', '99']","{'6nang': ['anang', 'inang', 'nang', 'unang', 'aang'], '33': ['p3', 'ab', 'ad', 'ag', 'ah'], 'mirit': ['hirit', 'iirit', 'irit', 'lirit', 'merit'], '99': ['ab', 'ad', 'ag', 'ah', 'ak']}"
Ito ang sasabihin ni Sir Jose Manuel sa programa ni Karen Davila sa ANC kahapon.,Ito ang sinabi ni Sir Jose Manuel sa programa ni Karen Davila sa ANC kahapon.,Ito ang sasabihin ni gir joke cancel sa programa ni karon agila sa anf kahapon.,"['Sir', 'Jose', 'Manuel', 'Karen', 'Davila', 'ANC']","{'Sir': ['air', 'dir', 'gir', 'ser', 'si'], 'Jose': ['dose', 'hose', 'joke', 'lose', 'nose'], 'Manuel': ['mantel', 'manual', 'cancel', 'daniel', 'maniil'], 'Karen': ['kare', 'karent', 'karon', 'aamen', 'amen'], 'Davila': ['dakila', 'aalila', 'agila', 'alila', 'anila'], 'ANC': ['an', 'and', 'anf', 'ang', 'ani']}"
"Si Billy raw ay iho host ang dating programang napapanood sa TV5, ang The Wall: Philippines habang si Matteo ay may gagawin namang teleserye.","Si Billy raw ay iho-host ang dating programang napapanood sa TV5, ang The Wall: Philippines habang si Matteo ay may gagawin namang teleserye.","Si bills raw ay iho host ang dating programang napapanood sa ive, ang The Wall: Philippines habang si batter ay may gagawin namang teleserye.","['Billy', 'TV5', 'Matteo']","{'Billy': ['belly', 'bill', 'bills', 'biloy', 'bily'], 'TV5': ['tv', 'iva', 'ive', 'kv', 'lv'], 'Matteo': ['matter', 'ateo', 'batter', 'latto', 'magte']}"
"Samantala, kanselado na din ang nasa 135 biyahe ng Japan Airlines at All Nippon Airways kahapon bilang pag-iingat sa panganib ng super typhoon.","Samantala, kanselado na rin ang nasa 135 biyahe ng Japan Airlines at All Nippon Airways kahapon bilang pag-iingat sa panganib ng super typhoon.","Samantala, kanselado na rin ang nasa p75 biyahe ng aaman Airlines at All iniipon Airways kahapon bilang pag-iingat sa panganib ng super typhoon.","['135', 'Japan', 'Nippon']","{'135': ['p25', 'p3', 'p75', 'aag', 'aal'], 'Japan': ['apan', 'sapan', 'aaman', 'aapa', 'aapain'], 'Nippon': ['hipon', 'iipon', 'iniipon', 'inipon', 'ipon']}"
Ibinagi rin niya ang madamdaming caption-na nangakong maging best mom sa anak.,Ibinagi rin niya ang madamdaming caption na nangakong maging best mom sa anak.,Ibinagi rin niya ang maramdaming adaption-na nangakong maging best mom sa anak.,['caption'],"{'caption': ['caution', 'action', 'adaption', 'bastion', 'canton']}"
"Ilang saglit pa, nahilo na rin ang katabi niyang bata, na nanghina at tuluyang nawalan nang malay.","Ilang saglit pa, nahilo na rin ang katabi niyang bata, na nanghina at tuluyang nawalan ng malay.","Ilang saglit pa, nahilo na rin ang katabi niyang bata, na nanghina at tuluyang nawalan nang malay.",[],{}
Ayon naman kay Vice ay talagang iniiyakan pa ni Ion noon ang mga masasakit na salitang maririnig tungkol sa kanilang relasyon.,Ayon naman kay Vice ay talagang iniiyakan pa ni Ion noon ang mga masasakit na salitang naririnig tungkol sa kanilang relasyon.,Ayon naman kay Vice ay talagang iniiyakan pa ni dion noon ang mga masasakit na salitang maririnig tungkol sa kanilang relasyon.,['Ion'],"{'Ion': ['aon', 'con', 'dion', 'don', 'eon']}"
Labis na nagpasalamat sa Diyos si Go sa pagliligtas sa kanyang buhay sa pagsasabing maaaring hindi siya pinag-adya na mapahamak dahil sa mga misyon na kakailanganin pa niyang tuparin.,Labis na nagpasalamat sa Diyos si Go sa pagliligtas sa kanyang buhay sa pagsasabing maaaring hindi siya pinag-adya na mapahamak dahil sa mga misyon na kinakailangan pa niyang tuparin.,Labis na nagpasalamat sa diyosa si Go sa pagliligtas sa kanyang buhay sa pagsasabing maaaring hindi siya pinag-adya na mapahamak dahil sa mga misyon na kakailanganin pa niyang tuparin.,['Diyos'],"{'Diyos': ['diyas', 'diyes', 'diyosa', 'diyus', 'aayos']}"
"Giit pa niya, edited na ang mga kumakalat na video at hindi na isinama ang part kung saan binawi niya ang kanyang sinabi af humingi siya ng tawad sa mga na offend sa tinuran niya.","Giit pa niya, edited na ang mga kumakalat na video at hindi na isinama ang part kung saan binawi niya ang kanyang sinabi af humingi siya ng tawad sa mga na-offend sa tinuran niya.","Giit pa niya, edited na ang mga kumakalat na video at hindi na isinama ang part kung saan binawi niya ang kanyang sinabi ad humingi siya ng tawad sa mga na offend sa tinuran niya.",['af'],"{'af': ['ab', 'abf', 'ad', 'ag', 'ah']}"
Hindi napipigilan ni Manilyn Reynes na maging emotional kapag napapag usapan ang kanyang amang namayapa.,Hindi napipigilan ni Manilyn Reynes na maging emotional kapag napapag-usapan ang kanyang amang namayapa.,Hindi napipigilan ni anilyo rene na maging emotional kapag napapag usapan ang kanyang amang namayapa.,"['Manilyn', 'Reynes']","{'Manilyn': ['manilya', 'anilan', 'anilyo', 'banilya', 'kanilya'], 'Reynes': ['eyes', 'genes', 'rene', 'renew', 'reyna']}"
Hindi ko lang nagugustuhan yung nasusulat na P2.8M.,Hindi ko lang nagustuhan yung nasusulat na P2.8M.,Hindi ko lang nagugustuhan yung nasusulat na p3.im.,"['P2', '8M']","{'P2': ['p', 'p25', 'p3', 'pa', 'pg'], '8M': ['am', 'em', 'im', 'km', 'm']}"
"Love boxes ang ipinamahagi nung Kapaskuhan ni Gretchen, ngayon naman ay truck-truck na bigas para sa mga frontliners ang ipinadadala niya, meron rin siyang ibinibigay na tulong-pampinansiyal sa maraming ospital.","Love boxes ang ipinamahagi nung Kapaskuhan ni Gretchen, ngayon naman ay truck-truck na bigas para sa mga frontliners ang ipinadadala niya, meron din siyang ibinibigay na tulong-pampinansiyal sa maraming ospital.","Love boxes ang ipinamahagi nung Kapaskuhan ni fetched, ngayon naman ay truck-truck na bigas para sa mga frontliners ang ipinadadala niya, meron din siyang ibinibigay na tulong-pampinansiyal sa maraming ospital.",['Gretchen'],"{'Gretchen': ['breacher', 'breaches', 'fetched', 'glitches', 'green']}"
"Ayon sa pangulo ng Pwersa ng Masang Pilipino, ang unemployment insurance ay matagal nang gawa sa ibang bansa.","Ayon sa pangulo ng Pwersa ng Masang Pilipino, ang unemployment insurance ay matagal nang ginagawa sa ibang bansa.","Ayon sa pangulo ng Pwersa ng mas ang Pilipino, ang unemployment insurance ay matagal nang gawa sa ibang bansa.",[],{}
"(rpmd) sa pamumuno ni Dr. Paul Martinez, muling nakapagtala si Quezon City Mayor Joy Belmonte ng malaking porsiyento kumpara sa kanyang mga posibleng makatunggali sa-darating na halalan.","(RPMD) sa pamumuno ni Dr. Paul Martinez, muling nakapagtala si Quezon City Mayor Joy Belmonte ng malaking porsiyento kumpara sa kanyang mga posibleng makatunggali sa darating na halalan.","(apid) sa pamumuno ni da. Paul margine, muling nakapagtala si Quezon City Mayor job bente ng malaking porsiyento kumpara sa kanyang mga posibleng makatunggali sa-darating na halalan.","['rpmd', 'Dr', 'Martinez', 'Joy', 'Belmonte']","{'rpmd': ['amd', 'apad', 'apid', 'ipad', 'ipod'], 'Dr': ['ar', 'd', 'da', 'de', 'der'], 'Martinez': ['martines', 'maitines', 'margine', 'margines', 'marine'], 'Joy': ['boy', 'jay', 'job', 'koy', 'noy'], 'Belmonte': ['beinte', 'belong', 'bente', 'bolante', 'bulante']}"
Sana nga ay pag-usapan rin ang tungkol sa movie industry ng lahat ng mga presidentiable.,Sana nga ay pag-usapan din ang tungkol sa movie industry ng lahat ng mga presidentiable.,Sana nga ay pag-usapan din ang tungkol sa movie industry ng lahat ng mga presidentiable.,[],{}
"Ayon rin noon sa DOH, marami noong residente ng isla ang may sobra nang taglay na zinc at copper sa katawan matapos ang aksidente.","Ayon din noon sa DOH, marami noong residente ng isla ang may sobra nang taglay na zinc at copper sa katawan matapos ang aksidente.","Ayon din noon sa DOH, marami noong residente ng isla ang may sobra nang taglay na zinc at copper sa katawan matapos ang aksidente.",[],{}
"Sariaya, Quezon, Philippines ?? Dahil sa matinding selos, pinagsasaksak hanggang sa mapatay ang isang ginang ng kanyang live-in partner samantalang namatay din ang suspek nang barilin ng kapatid ng biktima kamakalawa ng madaling araw sa Sitio Duluhan, Barangay Manggalang 1 sa bayang ito.","Sariaya, Quezon, Philippines ?? Dahil sa matinding selos, pinagsasaksak hanggang sa mapatay ang isang ginang ng kanyang live-in partner samantalang namatay rin ang suspek nang barilin ng kapatid ng biktima kamakalawa ng madaling araw sa Sitio Duluhan, Barangay Manggalang 1 sa bayang ito.","haraya, Quezon, Philippines ?? Dahil sa matinding selos, pinagsasaksak hanggang sa mapatay ang isang ginang ng kanyang live-in partner samantalang namatay rin ang suspek nang barilin ng kapatid ng biktima kamakalawa ng maraling araw sa Sitio Duluhan, Barangay manggaling d sa bayang ito.","['Sariaya', 'Manggalang', '1']","{'Sariaya': ['barilya', 'bariya', 'haraya', 'maraya', 'paraya'], 'Manggalang': ['maggalang', 'manggahang', 'manggaling', 'manggapang', 'manggawang'], '1': ['b', 'c', 'd', 'e', 'f']}"
Ikinatwiran ng en banc na wala namang iprinisinta na bagong ebidensya o-mga isyu ang mga petitioner para makumbinsi sila na baligtarin ang unang desisyon ng First Division.,Ikinatwiran ng en banc na wala namang iprinisinta na bagong ebidensya o mga isyu ang mga petitioner para makumbinsi sila na baligtarin ang unang desisyon ng First Division.,Ikinatwiran ng en banc na wala namang iprinisinta na bagong ebidensya o-mga isyu ang mga petitioner para makumbinsi sila na baligtarin ang unang desisyon ng First Division.,[],{}
Ang daddy raw niya ang unang nagpasok sa kanya sa pag-aartista nung hindi raw sumipot ang batang talent bale anak ng pamilya ni Maureen Hultman.,Ang daddy raw niya ang unang nagpasok sa kanya sa pag-aartista nung hindi raw sumipot ang batang talent na bale anak ng pamilya ni Maureen Hultman.,Ang buddy raw niya ang unang nagpasok sa kanya sa pag-aartista nung hindi raw sumipot ang batang talent bale anak ng pamilya ni airmen hitman.,"['daddy', 'Maureen', 'Hultman']","{'daddy': ['add', 'andy', 'buddy', 'candy', 'dad'], 'Maureen': ['marhen', 'agree', 'airmen', 'bargen', 'burden'], 'Hultman': ['gulaman', 'halaman', 'hitman', 'hukuman', 'hulaan']}"
Wala ring aparato na gamit si Jorge pero kaya raw niyang alamin ang sakit ng isang tao gamit lang ang kandila at papel.,Wala ring aparato na ginagamit si Jorge pero kaya raw niyang alamin ang sakit ng isang tao gamit lang ang kandila at papel.,Wala ring aparato na gamit si borne pero kaya raw niyang alamin ang sakit ng isang tao gamit lang ang kandila at papel.,['Jorge'],"{'Jorge': ['morge', 'barge', 'borne', 'core', 'dorga']}"
Binigyang diin ni Salceda na ang??AmBisyon Natin 2040??ay sadyang kinailangan bilang solusyon sa mga hamong dulot ng sistema sa pulitika ng bansa kung saan limitado ang termino ng Pangulo sa anim na taon lamang kaya dapat na matugunan ito ng ??long-term planning?? o higit na matagal na balangkas at malinaw na pananaw sa ??socioeconomic development??.,Binigyang diin ni Salceda na ang??AmBisyon Natin 2040??ay sadyang kailangan bilang solusyon sa mga hamong dulot ng sistema sa pulitika ng bansa kung saan limitado ang termino ng Pangulo sa anim na taon lamang kaya dapat na matugunan ito ng ??long-term planning?? o higit na matagal na balangkas at malinaw na pananaw sa ??socioeconomic development??.,Binigyang diin ni amyeda na ang??AmBisyon Natin aako??ay sadyang kinailangan bilang solusyon sa mga hamong dulot ng sistema sa pulitika ng bansa kung saan limitado ang termino ng Pangulo sa anim na taon lamang kaya dapat na matugunan ito ng ??long-term planning?? o higit na matagal na balangkas at malinaw na pananaw sa ??socioeconomic development??.,"['Salceda', '2040']","{'Salceda': ['salida', 'salted', 'amyeda', 'balada', 'balda'], '2040': ['aaba', 'aag', 'aako', 'aal', 'aala']}"
"Anyway, yan at marami pang iba ang mag-uusap sa episode 123 ng Take It...","Anyway, yan at marami pang iba ang pinag-usapan sa episode 123 ng Take It...","anay, yan at marami pang iba ang mag-uusap sa episode aag ng Take It...","['Anyway', '123']","{'Anyway': ['anyay', 'aaway', 'anay', 'anilay', 'aniyay'], '123': ['p25', 'p3', 'aag', 'aal', 'aam']}"
"Anyway, kung umakyat sa alert level 4, malamang magsara na naman ang mga sinehan dahil kahapon ay all time high na 26,458 new cases.","Anyway, kung aakyat sa alert level 4, malamang magsara na naman ang mga sinehan dahil kahapon ay all time high na 26,458 new cases.","anay, kung umakyat sa alert level d, malamang magsara na naman ang mga sinehan dahil kahapon ay all time high na ag,aal new cases.","['Anyway', '4', '26', '458']","{'Anyway': ['anyay', 'aaway', 'anay', 'anilay', 'aniyay'], '4': ['b', 'c', 'd', 'e', 'f'], '26': ['ab', 'ad', 'ag', 'ah', 'ak'], '458': ['p57', 'aag', 'aal', 'aam', 'aat']}"
Kami po ang dapat magpasalamat inyong lahat dahil binigyan nyo po kami ng pagkakataon na makapagserbisyo sa inyo...,Kami po ang dapat magpasalamat sa inyong lahat dahil binigyan nyo po kami ng pagkakataon na makapagserbisyo sa inyo...,Kami po ang dapat magpasalamat inyong lahat dahil binigyan nyo po kami ng pagkakataon na makapagserbisyo sa inyo...,[],{}
